id	name	type	resourceGroup	subscriptionId	location	skuName	skuTier	powerState	tags
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-data-eus2/providers/Microsoft.Sql/servers/databases/databa-00652	databa-00652	Microsoft.Sql/servers/databases	rg-data-eus2	22222222-2222-2222-2222-222222222222	swedencentral	GP_Gen5_4	Basic	-	environment=;cost-center=data
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-mgmt/providers/Microsoft.Network/publicIPAddresses/public-00653	public-00653	Microsoft.Network/publicIPAddresses	rg-mgmt	33333333-3333-3333-3333-333333333333	eastus2	Basic	Basic	-	environment=stage;cost-center=data
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-aks-prod/providers/Microsoft.Network/networkInterfaces/networ-00654	networ-00654	Microsoft.Network/networkInterfaces	rg-aks-prod	11111111-1111-1111-1111-111111111111	swedencentral	-	Basic	-	environment=dev;cost-center=
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-aks-prod/providers/Microsoft.Compute/virtualMachines/virtua-00655	virtua-00655	Microsoft.Compute/virtualMachines	rg-aks-prod	22222222-2222-2222-2222-222222222222	uksouth	Standard_FX8ms_v2	Standard	running	environment=stage;cost-center=ml
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-network-hub/providers/Microsoft.Storage/storageAccounts/storag-00656	storag-00656	Microsoft.Storage/storageAccounts	rg-network-hub	11111111-1111-1111-1111-111111111111	eastus	Standard_ZRS	Standard	-	environment=test;cost-center=data
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-network-hub/providers/Microsoft.Web/sites/sites-00657	sites-00657	Microsoft.Web/sites	rg-network-hub	22222222-2222-2222-2222-222222222222	swedencentral	P1v3	Basic	-	environment=dev;cost-center=ml
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-ml-train/providers/Microsoft.Compute/disks/disks-00658	disks-00658	Microsoft.Compute/disks	rg-ml-train	22222222-2222-2222-2222-222222222222	eastus2	P30	Basic	-	environment=prod;cost-center=
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-ml-train/providers/Microsoft.Network/networkInterfaces/networ-00659	networ-00659	Microsoft.Network/networkInterfaces	rg-ml-train	11111111-1111-1111-1111-111111111111	westeurope	-	Basic	-	environment=dev;cost-center=platform
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-ml-train/providers/Microsoft.Sql/servers/databases/databa-00660	databa-00660	Microsoft.Sql/servers/databases	rg-ml-train	44444444-4444-4444-4444-444444444444	uksouth	BC_Gen5_8	Basic	-	environment=test;cost-center=eng
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-data-eus2/providers/Microsoft.Web/sites/sites-00661	sites-00661	Microsoft.Web/sites	rg-data-eus2	11111111-1111-1111-1111-111111111111	uksouth	P0v3	Basic	-	environment=prod;cost-center=data
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-platform-weu/providers/Microsoft.Network/publicIPAddresses/public-00662	public-00662	Microsoft.Network/publicIPAddresses	rg-platform-weu	33333333-3333-3333-3333-333333333333	eastus	Standard	Standard	-	environment=stage;cost-center=ml
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-data-eus2/providers/Microsoft.Network/publicIPAddresses/public-00663	public-00663	Microsoft.Network/publicIPAddresses	rg-data-eus2	22222222-2222-2222-2222-222222222222	eastus2	Basic	Basic	-	environment=test;cost-center=ml
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-platform-weu/providers/Microsoft.Sql/servers/databases/databa-00664	databa-00664	Microsoft.Sql/servers/databases	rg-platform-weu	33333333-3333-3333-3333-333333333333	northeurope	GP_Gen5_4	Basic	-	environment=;cost-center=platform
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-sql-prod/providers/Microsoft.Compute/virtualMachines/virtua-00665	virtua-00665	Microsoft.Compute/virtualMachines	rg-sql-prod	33333333-3333-3333-3333-333333333333	swedencentral	Standard_D4s_v5	Standard	running	environment=dev;cost-center=platform
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-aks-prod/providers/Microsoft.Sql/servers/databases/databa-00666	databa-00666	Microsoft.Sql/servers/databases	rg-aks-prod	33333333-3333-3333-3333-333333333333	uksouth	GP_Gen5_4	Basic	-	environment=stage;cost-center=ml
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-data-eus2/providers/Microsoft.Network/networkInterfaces/networ-00667	networ-00667	Microsoft.Network/networkInterfaces	rg-data-eus2	33333333-3333-3333-3333-333333333333	northeurope	-	Basic	-	environment=;cost-center=
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-sql-prod/providers/Microsoft.Compute/disks/disks-00668	disks-00668	Microsoft.Compute/disks	rg-sql-prod	11111111-1111-1111-1111-111111111111	eastus	S20	Basic	-	environment=;cost-center=ml
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-network-hub/providers/Microsoft.ContainerService/managedClusters/manage-00669	manage-00669	Microsoft.ContainerService/managedClusters	rg-network-hub	33333333-3333-3333-3333-333333333333	swedencentral	Standard_D4s_v5	Standard	-	environment=dev;cost-center=
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-ml-train/providers/Microsoft.Compute/disks/disks-00670	disks-00670	Microsoft.Compute/disks	rg-ml-train	44444444-4444-4444-4444-444444444444	eastus2	P10	Basic	-	environment=test;cost-center=
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-aks-prod/providers/Microsoft.Compute/disks/disks-00671	disks-00671	Microsoft.Compute/disks	rg-aks-prod	11111111-1111-1111-1111-111111111111	uksouth	P20	Basic	-	environment=test;cost-center=platform
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-aks-prod/providers/Microsoft.Network/publicIPAddresses/public-00672	public-00672	Microsoft.Network/publicIPAddresses	rg-aks-prod	33333333-3333-3333-3333-333333333333	northeurope	Standard	Standard	-	environment=test;cost-center=ml
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-ml-train/providers/Microsoft.Storage/storageAccounts/storag-00673	storag-00673	Microsoft.Storage/storageAccounts	rg-ml-train	11111111-1111-1111-1111-111111111111	eastus	Standard_ZRS	Standard	-	environment=test;cost-center=eng
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-data-eus2/providers/Microsoft.Compute/virtualMachines/virtua-00674	virtua-00674	Microsoft.Compute/virtualMachines	rg-data-eus2	44444444-4444-4444-4444-444444444444	uksouth	Standard_FX8ms_v2	Standard	stopped	environment=test;cost-center=ml
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-network-hub/providers/Microsoft.Network/networkInterfaces/networ-00675	networ-00675	Microsoft.Network/networkInterfaces	rg-network-hub	22222222-2222-2222-2222-222222222222	eastus2	-	Basic	-	environment=;cost-center=data
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-platform-weu/providers/Microsoft.Network/networkInterfaces/networ-00676	networ-00676	Microsoft.Network/networkInterfaces	rg-platform-weu	22222222-2222-2222-2222-222222222222	northeurope	-	Basic	-	environment=prod;cost-center=data
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-mgmt/providers/Microsoft.Storage/storageAccounts/storag-00677	storag-00677	Microsoft.Storage/storageAccounts	rg-mgmt	44444444-4444-4444-4444-444444444444	eastus	Standard_ZRS	Standard	-	environment=;cost-center=platform
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-network-hub/providers/Microsoft.Storage/storageAccounts/storag-00678	storag-00678	Microsoft.Storage/storageAccounts	rg-network-hub	11111111-1111-1111-1111-111111111111	eastus	Standard_ZRS	Standard	-	environment=dev;cost-center=
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-aks-prod/providers/Microsoft.Web/sites/sites-00679	sites-00679	Microsoft.Web/sites	rg-aks-prod	44444444-4444-4444-4444-444444444444	westeurope	P1v3	Basic	-	environment=prod;cost-center=data
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-data-eus2/providers/Microsoft.Compute/disks/disks-00680	disks-00680	Microsoft.Compute/disks	rg-data-eus2	22222222-2222-2222-2222-222222222222	northeurope	P30	Basic	-	environment=test;cost-center=platform
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-ml-train/providers/Microsoft.ContainerService/managedClusters/manage-00681	manage-00681	Microsoft.ContainerService/managedClusters	rg-ml-train	44444444-4444-4444-4444-444444444444	westeurope	Standard_D8s_v5	Standard	-	environment=stage;cost-center=platform
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-aks-prod/providers/Microsoft.Network/publicIPAddresses/public-00682	public-00682	Microsoft.Network/publicIPAddresses	rg-aks-prod	11111111-1111-1111-1111-111111111111	westeurope	Basic	Basic	-	environment=test;cost-center=eng
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-network-hub/providers/Microsoft.Network/networkInterfaces/networ-00683	networ-00683	Microsoft.Network/networkInterfaces	rg-network-hub	11111111-1111-1111-1111-111111111111	eastus	-	Basic	-	environment=;cost-center=ml
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-sql-prod/providers/Microsoft.Network/networkInterfaces/networ-00684	networ-00684	Microsoft.Network/networkInterfaces	rg-sql-prod	11111111-1111-1111-1111-111111111111	eastus	-	Basic	-	environment=stage;cost-center=eng
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-ml-train/providers/Microsoft.Network/publicIPAddresses/public-00685	public-00685	Microsoft.Network/publicIPAddresses	rg-ml-train	22222222-2222-2222-2222-222222222222	westeurope	Standard	Standard	-	environment=stage;cost-center=data
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-aks-prod/providers/Microsoft.Web/sites/sites-00686	sites-00686	Microsoft.Web/sites	rg-aks-prod	22222222-2222-2222-2222-222222222222	northeurope	P1v3	Basic	-	environment=prod;cost-center=eng
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-aks-prod/providers/Microsoft.Compute/disks/disks-00687	disks-00687	Microsoft.Compute/disks	rg-aks-prod	11111111-1111-1111-1111-111111111111	eastus2	S20	Basic	-	environment=test;cost-center=data
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-sql-prod/providers/Microsoft.Compute/disks/disks-00688	disks-00688	Microsoft.Compute/disks	rg-sql-prod	11111111-1111-1111-1111-111111111111	westeurope	P10	Basic	-	environment=dev;cost-center=platform
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-sql-prod/providers/Microsoft.Compute/disks/disks-00689	disks-00689	Microsoft.Compute/disks	rg-sql-prod	22222222-2222-2222-2222-222222222222	uksouth	P10	Basic	-	environment=stage;cost-center=eng
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-sql-prod/providers/Microsoft.Compute/disks/disks-00690	disks-00690	Microsoft.Compute/disks	rg-sql-prod	44444444-4444-4444-4444-444444444444	eastus	P10	Basic	-	environment=dev;cost-center=ml
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-sql-prod/providers/Microsoft.Compute/disks/disks-00691	disks-00691	Microsoft.Compute/disks	rg-sql-prod	44444444-4444-4444-4444-444444444444	eastus2	S20	Basic	-	environment=prod;cost-center=ml
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-platform-weu/providers/Microsoft.Compute/disks/disks-00692	disks-00692	Microsoft.Compute/disks	rg-platform-weu	44444444-4444-4444-4444-444444444444	eastus	P20	Basic	-	environment=stage;cost-center=data
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-mgmt/providers/Microsoft.Network/networkInterfaces/networ-00693	networ-00693	Microsoft.Network/networkInterfaces	rg-mgmt	33333333-3333-3333-3333-333333333333	westeurope	-	Basic	-	environment=prod;cost-center=
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-data-eus2/providers/Microsoft.Sql/servers/databases/databa-00694	databa-00694	Microsoft.Sql/servers/databases	rg-data-eus2	33333333-3333-3333-3333-333333333333	swedencentral	GP_Gen5_4	Basic	-	environment=stage;cost-center=platform
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-sql-prod/providers/Microsoft.Network/publicIPAddresses/public-00695	public-00695	Microsoft.Network/publicIPAddresses	rg-sql-prod	44444444-4444-4444-4444-444444444444	westeurope	Basic	Basic	-	environment=;cost-center=ml
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-aks-prod/providers/Microsoft.Network/networkInterfaces/networ-00696	networ-00696	Microsoft.Network/networkInterfaces	rg-aks-prod	22222222-2222-2222-2222-222222222222	northeurope	-	Basic	-	environment=prod;cost-center=
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-aks-prod/providers/Microsoft.Web/sites/sites-00697	sites-00697	Microsoft.Web/sites	rg-aks-prod	22222222-2222-2222-2222-222222222222	westeurope	P1v3	Basic	-	environment=dev;cost-center=
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-ml-train/providers/Microsoft.ContainerService/managedClusters/manage-00698	manage-00698	Microsoft.ContainerService/managedClusters	rg-ml-train	33333333-3333-3333-3333-333333333333	eastus2	Standard_D4s_v5	Standard	-	environment=prod;cost-center=data
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-aks-prod/providers/Microsoft.Network/publicIPAddresses/public-00699	public-00699	Microsoft.Network/publicIPAddresses	rg-aks-prod	44444444-4444-4444-4444-444444444444	eastus	Basic	Basic	-	environment=prod;cost-center=eng
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-sql-prod/providers/Microsoft.Compute/virtualMachines/virtua-00700	virtua-00700	Microsoft.Compute/virtualMachines	rg-sql-prod	22222222-2222-2222-2222-222222222222	uksouth	Standard_E8s_v5	Standard	running	environment=test;cost-center=platform
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-network-hub/providers/Microsoft.ContainerService/managedClusters/manage-00701	manage-00701	Microsoft.ContainerService/managedClusters	rg-network-hub	22222222-2222-2222-2222-222222222222	uksouth	Standard_D8s_v5	Standard	-	environment=;cost-center=data
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-data-eus2/providers/Microsoft.Web/sites/sites-00702	sites-00702	Microsoft.Web/sites	rg-data-eus2	33333333-3333-3333-3333-333333333333	uksouth	P0v3	Basic	-	environment=;cost-center=
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-data-eus2/providers/Microsoft.Sql/servers/databases/databa-00703	databa-00703	Microsoft.Sql/servers/databases	rg-data-eus2	33333333-3333-3333-3333-333333333333	eastus2	GP_S_Gen5_2	Basic	-	environment=dev;cost-center=
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-data-eus2/providers/Microsoft.Network/networkInterfaces/networ-00704	networ-00704	Microsoft.Network/networkInterfaces	rg-data-eus2	22222222-2222-2222-2222-222222222222	eastus2	-	Basic	-	environment=prod;cost-center=
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-data-eus2/providers/Microsoft.Web/sites/sites-00705	sites-00705	Microsoft.Web/sites	rg-data-eus2	44444444-4444-4444-4444-444444444444	swedencentral	P1v3	Basic	-	environment=dev;cost-center=platform
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-sql-prod/providers/Microsoft.Network/publicIPAddresses/public-00706	public-00706	Microsoft.Network/publicIPAddresses	rg-sql-prod	33333333-3333-3333-3333-333333333333	eastus	Basic	Basic	-	environment=;cost-center=ml
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-data-eus2/providers/Microsoft.Sql/servers/databases/databa-00707	databa-00707	Microsoft.Sql/servers/databases	rg-data-eus2	11111111-1111-1111-1111-111111111111	eastus	GP_S_Gen5_2	Basic	-	environment=;cost-center=
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-network-hub/providers/Microsoft.Storage/storageAccounts/storag-00708	storag-00708	Microsoft.Storage/storageAccounts	rg-network-hub	44444444-4444-4444-4444-444444444444	swedencentral	Standard_LRS	Standard	-	environment=test;cost-center=
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-ml-train/providers/Microsoft.Compute/virtualMachines/virtua-00709	virtua-00709	Microsoft.Compute/virtualMachines	rg-ml-train	11111111-1111-1111-1111-111111111111	eastus	Standard_B2s	Standard	running	environment=stage;cost-center=data
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-aks-prod/providers/Microsoft.Sql/servers/databases/databa-00710	databa-00710	Microsoft.Sql/servers/databases	rg-aks-prod	11111111-1111-1111-1111-111111111111	uksouth	GP_S_Gen5_2	Basic	-	environment=;cost-center=ml
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-network-hub/providers/Microsoft.Compute/virtualMachines/virtua-00711	virtua-00711	Microsoft.Compute/virtualMachines	rg-network-hub	22222222-2222-2222-2222-222222222222	uksouth	Standard_FX8ms_v2	Standard	running	environment=test;cost-center=data
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-data-eus2/providers/Microsoft.Network/publicIPAddresses/public-00712	public-00712	Microsoft.Network/publicIPAddresses	rg-data-eus2	11111111-1111-1111-1111-111111111111	westeurope	Basic	Basic	-	environment=test;cost-center=
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-mgmt/providers/Microsoft.Network/publicIPAddresses/public-00713	public-00713	Microsoft.Network/publicIPAddresses	rg-mgmt	33333333-3333-3333-3333-333333333333	eastus2	Standard	Standard	-	environment=;cost-center=data
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-aks-prod/providers/Microsoft.Compute/disks/disks-00714	disks-00714	Microsoft.Compute/disks	rg-aks-prod	44444444-4444-4444-4444-444444444444	swedencentral	P30	Basic	-	environment=test;cost-center=platform
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-data-eus2/providers/Microsoft.Compute/disks/disks-00715	disks-00715	Microsoft.Compute/disks	rg-data-eus2	22222222-2222-2222-2222-222222222222	northeurope	P30	Basic	-	environment=prod;cost-center=ml
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-mgmt/providers/Microsoft.Compute/disks/disks-00716	disks-00716	Microsoft.Compute/disks	rg-mgmt	11111111-1111-1111-1111-111111111111	northeurope	P10	Basic	-	environment=dev;cost-center=eng
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-network-hub/providers/Microsoft.ContainerService/managedClusters/manage-00717	manage-00717	Microsoft.ContainerService/managedClusters	rg-network-hub	22222222-2222-2222-2222-222222222222	uksouth	Standard_D8s_v5	Standard	-	environment=stage;cost-center=eng
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-ml-train/providers/Microsoft.Network/networkInterfaces/networ-00718	networ-00718	Microsoft.Network/networkInterfaces	rg-ml-train	11111111-1111-1111-1111-111111111111	swedencentral	-	Basic	-	environment=dev;cost-center=data
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-data-eus2/providers/Microsoft.Compute/virtualMachines/virtua-00719	virtua-00719	Microsoft.Compute/virtualMachines	rg-data-eus2	33333333-3333-3333-3333-333333333333	eastus	Standard_E8s_v5	Standard	running	environment=dev;cost-center=
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-network-hub/providers/Microsoft.Compute/disks/disks-00720	disks-00720	Microsoft.Compute/disks	rg-network-hub	44444444-4444-4444-4444-444444444444	swedencentral	P10	Basic	-	environment=prod;cost-center=ml
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-network-hub/providers/Microsoft.Compute/virtualMachines/virtua-00721	virtua-00721	Microsoft.Compute/virtualMachines	rg-network-hub	22222222-2222-2222-2222-222222222222	northeurope	Standard_B2s	Standard	running	environment=stage;cost-center=data
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-mgmt/providers/Microsoft.Compute/disks/disks-00722	disks-00722	Microsoft.Compute/disks	rg-mgmt	33333333-3333-3333-3333-333333333333	northeurope	P30	Basic	-	environment=;cost-center=
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-platform-weu/providers/Microsoft.Storage/storageAccounts/storag-00723	storag-00723	Microsoft.Storage/storageAccounts	rg-platform-weu	11111111-1111-1111-1111-111111111111	eastus2	Standard_ZRS	Standard	-	environment=test;cost-center=
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-platform-weu/providers/Microsoft.Web/sites/sites-00724	sites-00724	Microsoft.Web/sites	rg-platform-weu	22222222-2222-2222-2222-222222222222	westeurope	P1v3	Basic	-	environment=stage;cost-center=platform
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-mgmt/providers/Microsoft.Storage/storageAccounts/storag-00725	storag-00725	Microsoft.Storage/storageAccounts	rg-mgmt	22222222-2222-2222-2222-222222222222	eastus2	Standard_LRS	Standard	-	environment=test;cost-center=eng
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-data-eus2/providers/Microsoft.Storage/storageAccounts/storag-00726	storag-00726	Microsoft.Storage/storageAccounts	rg-data-eus2	22222222-2222-2222-2222-222222222222	northeurope	Premium_LRS	Basic	-	environment=test;cost-center=
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-aks-prod/providers/Microsoft.Compute/disks/disks-00727	disks-00727	Microsoft.Compute/disks	rg-aks-prod	33333333-3333-3333-3333-333333333333	westeurope	P20	Basic	-	environment=;cost-center=platform
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-mgmt/providers/Microsoft.ContainerService/managedClusters/manage-00728	manage-00728	Microsoft.ContainerService/managedClusters	rg-mgmt	22222222-2222-2222-2222-222222222222	northeurope	Standard_D8s_v5	Standard	-	environment=;cost-center=eng
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-mgmt/providers/Microsoft.Network/networkInterfaces/networ-00729	networ-00729	Microsoft.Network/networkInterfaces	rg-mgmt	33333333-3333-3333-3333-333333333333	northeurope	-	Basic	-	environment=prod;cost-center=
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-platform-weu/providers/Microsoft.Network/networkInterfaces/networ-00730	networ-00730	Microsoft.Network/networkInterfaces	rg-platform-weu	44444444-4444-4444-4444-444444444444	swedencentral	-	Basic	-	environment=prod;cost-center=
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-data-eus2/providers/Microsoft.Storage/storageAccounts/storag-00731	storag-00731	Microsoft.Storage/storageAccounts	rg-data-eus2	44444444-4444-4444-4444-444444444444	westeurope	Premium_LRS	Basic	-	environment=test;cost-center=
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-data-eus2/providers/Microsoft.Network/publicIPAddresses/public-00732	public-00732	Microsoft.Network/publicIPAddresses	rg-data-eus2	44444444-4444-4444-4444-444444444444	northeurope	Basic	Basic	-	environment=test;cost-center=data
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-sql-prod/providers/Microsoft.ContainerService/managedClusters/manage-00733	manage-00733	Microsoft.ContainerService/managedClusters	rg-sql-prod	33333333-3333-3333-3333-333333333333	northeurope	Standard_D8s_v5	Standard	-	environment=test;cost-center=platform
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-mgmt/providers/Microsoft.Sql/servers/databases/databa-00734	databa-00734	Microsoft.Sql/servers/databases	rg-mgmt	22222222-2222-2222-2222-222222222222	eastus2	GP_S_Gen5_2	Basic	-	environment=dev;cost-center=platform
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-mgmt/providers/Microsoft.Compute/virtualMachines/virtua-00735	virtua-00735	Microsoft.Compute/virtualMachines	rg-mgmt	22222222-2222-2222-2222-222222222222	eastus2	Standard_E8s_v5	Standard	running	environment=;cost-center=data
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-data-eus2/providers/Microsoft.Network/publicIPAddresses/public-00736	public-00736	Microsoft.Network/publicIPAddresses	rg-data-eus2	44444444-4444-4444-4444-444444444444	westeurope	Basic	Basic	-	environment=stage;cost-center=
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-network-hub/providers/Microsoft.Sql/servers/databases/databa-00737	databa-00737	Microsoft.Sql/servers/databases	rg-network-hub	33333333-3333-3333-3333-333333333333	northeurope	GP_Gen5_4	Basic	-	environment=;cost-center=
/subscriptions/33333333-3333-3333-3333-333333333333/resourceGroups/rg-ml-train/providers/Microsoft.Network/networkInterfaces/networ-00738	networ-00738	Microsoft.Network/networkInterfaces	rg-ml-train	33333333-3333-3333-3333-333333333333	eastus	-	Basic	-	environment=stage;cost-center=data
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-network-hub/providers/Microsoft.Web/sites/sites-00739	sites-00739	Microsoft.Web/sites	rg-network-hub	44444444-4444-4444-4444-444444444444	swedencentral	P1v3	Basic	-	environment=dev;cost-center=
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-aks-prod/providers/Microsoft.Compute/virtualMachines/virtua-00740	virtua-00740	Microsoft.Compute/virtualMachines	rg-aks-prod	22222222-2222-2222-2222-222222222222	eastus2	Standard_FX8ms_v2	Standard	running	environment=stage;cost-center=
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-platform-weu/providers/Microsoft.Compute/virtualMachines/virtua-00741	virtua-00741	Microsoft.Compute/virtualMachines	rg-platform-weu	11111111-1111-1111-1111-111111111111	swedencentral	Standard_E8s_v5	Standard	running	environment=;cost-center=
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-mgmt/providers/Microsoft.Sql/servers/databases/databa-00742	databa-00742	Microsoft.Sql/servers/databases	rg-mgmt	11111111-1111-1111-1111-111111111111	northeurope	GP_Gen5_4	Basic	-	environment=dev;cost-center=platform
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-aks-prod/providers/Microsoft.Network/publicIPAddresses/public-00743	public-00743	Microsoft.Network/publicIPAddresses	rg-aks-prod	11111111-1111-1111-1111-111111111111	eastus2	Basic	Basic	-	environment=stage;cost-center=data
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-platform-weu/providers/Microsoft.Compute/disks/disks-00744	disks-00744	Microsoft.Compute/disks	rg-platform-weu	22222222-2222-2222-2222-222222222222	westeurope	P10	Basic	-	environment=dev;cost-center=platform
/subscriptions/11111111-1111-1111-1111-111111111111/resourceGroups/rg-mgmt/providers/Microsoft.Network/networkInterfaces/networ-00745	networ-00745	Microsoft.Network/networkInterfaces	rg-mgmt	11111111-1111-1111-1111-111111111111	westeurope	-	Basic	-	environment=dev;cost-center=
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-data-eus2/providers/Microsoft.ContainerService/managedClusters/manage-00746	manage-00746	Microsoft.ContainerService/managedClusters	rg-data-eus2	44444444-4444-4444-4444-444444444444	northeurope	Standard_D4s_v5	Standard	-	environment=stage;cost-center=data
/subscriptions/22222222-2222-2222-2222-222222222222/resourceGroups/rg-aks-prod/providers/Microsoft.Web/sites/sites-00747	sites-00747	Microsoft.Web/sites	rg-aks-prod	22222222-2222-2222-2222-222222222222	eastus	P1v3	Basic	-	environment=stage;cost-center=ml
/subscriptions/44444444-4444-4444-4444-444444444444/resourceGroups/rg-platform-weu/providers/Microsoft.Web/sites/sites-00748	sites-00748	Microsoft.Web/sites	rg-platform-weu	44444444-4444-4444-4444-444444444444	uksouth	P2v3	Basic	-	environment=test;cost-center=ml
